u_current,v_current,u_wind,v_wind,windage,sst,duration_hours,observed_area_km2,aspect_ratio,oil_density,oil_viscosity,dx_residual_meters,dy_residual_meters,uncertainty_scale
-0.5476,0.2547,0.305,-8.876,0.0398,18.78,63.08,1.22,3.1,943.3,29.8,-16277.96,-27741.34,1.979
-0.8864,-0.4323,-9.616,-15.327,0.0376,17.76,40.29,17.65,2.69,850.5,133.8,-43338.39,-20805.8,2.212
0.2655,0.695,12.432,-14.264,0.0325,31.0,35.65,1.05,1.7,845.7,118.0,8608.11,-32472.93,2.149
0.7165,0.7122,8.178,11.265,0.0278,14.35,66.72,14.19,1.49,928.1,175.0,53824.32,33002.9,2.432
-0.4617,-0.3649,17.307,-16.601,0.0392,31.38,52.38,25.46,1.43,855.7,164.5,16661.3,-68717.49,3.074
0.7687,-0.486,-12.395,5.722,0.0421,16.69,9.81,7.72,4.02,846.9,54.6,-4754.88,8473.21,1.266
-0.7915,-0.1597,-9.876,-8.188,0.0387,28.75,14.44,6.7,1.11,872.9,9.8,-8853.7,-1679.24,1.323
0.782,-0.467,-10.375,13.376,0.0254,18.97,57.1,53.84,4.42,875.0,119.7,-16813.87,56992.01,2.529
-0.2671,0.3103,10.531,-0.54,0.0293,20.31,60.51,35.34,1.69,942.4,110.5,33234.98,-17364.24,2.067
-0.7174,0.5869,-11.271,-6.999,0.0264,17.9,40.16,56.1,1.39,906.6,9.8,-29533.65,-3993.14,1.847
-0.0254,0.3116,-15.6,0.635,0.0364,24.54,40.81,21.08,3.02,876.8,26.5,-29329.73,19202.6,2.017
-0.4378,0.5838,17.948,-4.25,0.0401,20.27,46.24,40.79,1.28,894.8,107.3,38147.42,-40261.14,2.345
-0.3872,-0.1854,-17.107,2.315,0.0272,25.83,32.74,12.68,3.11,953.6,164.6,-29092.43,16224.28,1.973
-0.3469,-0.6186,12.069,-13.877,0.0418,14.28,49.61,37.29,3.98,835.9,163.6,7296.91,-65316.33,2.576
0.5454,0.4283,-4.847,17.892,0.0361,15.16,9.59,8.21,1.17,849.1,31.5,3271.54,11058.29,1.402
0.0705,-0.2511,12.298,-2.68,0.0388,15.79,69.29,0.62,3.8,954.8,72.3,39568.65,-40950.36,2.38
-0.3396,0.3083,1.966,-5.464,0.0444,21.54,54.51,55.93,2.38,954.0,12.6,-4178.47,-18037.81,1.566
0.1986,-0.4128,14.459,7.568,0.0267,28.67,46.18,33.52,1.56,844.8,87.1,38801.14,3329.81,2.298
0.3891,-0.7538,15.343,-4.9,0.043,29.99,24.14,55.65,1.62,840.3,136.8,13050.11,-17322.26,1.619
-0.4093,0.8866,-17.672,11.998,0.0275,18.41,13.27,20.36,4.22,879.0,143.2,-8097.79,15386.41,1.426
-0.1556,-0.6188,-15.285,-1.646,0.0329,24.34,30.65,20.0,1.39,827.0,92.3,-23747.65,10186.33,1.731
-0.6806,0.8792,-8.987,7.904,0.042,27.83,48.31,24.34,4.03,911.7,21.8,-8144.79,30783.7,1.937
-0.5739,0.8591,6.095,-14.132,0.0431,19.2,46.36,42.51,2.9,830.8,71.7,-8764.24,-45843.91,2.199
0.326,0.5289,13.978,12.46,0.0351,21.36,28.78,34.17,1.14,828.1,168.1,34183.51,7471.24,1.966
-0.5734,0.287,-1.442,8.486,0.0369,23.43,44.93,55.56,2.63,887.9,45.2,7195.46,19101.66,1.7
0.0453,0.1401,3.851,-10.378,0.0392,16.43,58.96,2.01,3.86,954.1,61.0,-10425.85,-41010.93,2.007
0.3763,0.659,-11.214,-12.77,0.0417,14.47,3.84,42.64,3.54,879.8,135.7,-4326.52,-1367.93,1.069
-0.7076,-0.379,10.979,-6.613,0.0274,16.75,33.54,20.15,2.71,869.9,133.4,15468.1,-23157.07,1.782
0.1212,-0.0582,16.824,17.139,0.0412,25.28,55.1,11.22,4.01,959.7,164.6,81252.36,15497.68,3.169
-0.4382,0.2149,-8.33,-8.754,0.0346,15.33,40.23,30.87,1.42,894.5,72.9,-31178.55,-9152.28,1.807
0.8333,-0.1599,-0.186,-1.579,0.034,17.41,47.6,30.55,4.18,872.5,95.1,-3551.48,-3081.34,1.041
-0.0296,-0.1305,-14.9,-16.919,0.0335,20.08,38.17,8.65,3.96,874.0,86.8,-49623.08,-16804.43,2.492
0.5508,-0.3055,2.129,-3.7,0.0352,15.4,71.43,12.51,3.48,847.3,167.4,-58.77,-19849.6,1.413
0.0904,0.1156,0.1,2.568,0.0439,17.45,5.82,24.79,3.86,891.7,139.6,-287.14,592.93,0.943
-0.8219,0.631,-12.8,16.312,0.036,30.4,36.37,24.82,2.9,881.4,150.5,-5803.68,39481.84,2.31
0.2397,-0.5372,-2.086,0.602,0.0441,14.35,8.4,19.39,3.36,857.9,28.3,-994.7,420.98,1.126
0.8125,0.782,-5.972,11.488,0.0286,25.76,13.18,9.34,2.96,842.5,143.6,301.99,8886.06,1.27
0.1829,0.3404,0.786,1.697,0.0395,20.92,28.81,0.76,2.24,863.6,80.8,5064.04,3040.05,1.087
0.5745,0.5819,3.084,-16.532,0.0412,26.11,12.89,58.23,2.99,891.2,9.1,-4738.11,-10397.9,1.407
0.6916,0.1011,-17.694,-6.66,0.0386,24.6,69.46,56.64,1.9,828.2,15.5,-72031.75,13229.84,3.203
-0.4895,0.5031,9.396,2.72,0.0371,18.02,68.28,29.28,2.54,841.5,123.6,42231.74,-12840.98,2.094
-0.5183,-0.8708,7.669,16.221,0.0363,29.25,25.53,59.71,1.98,952.7,70.1,19278.69,12653.19,1.739
0.1998,0.5731,-4.814,12.929,0.0422,22.85,46.78,40.58,1.43,896.0,156.9,12371.68,39954.29,1.997
-0.1601,-0.8278,-16.094,-9.779,0.0414,28.81,39.36,4.6,2.13,828.9,133.5,-40718.8,3180.83,2.247
0.6118,0.7018,9.178,-10.076,0.0274,21.31,59.09,7.5,3.98,917.0,8.8,14795.67,-41045.39,2.338
0.72,0.8855,16.386,-10.758,0.042,31.72,45.92,55.01,2.33,828.7,125.2,17839.39,-46073.59,2.478
-0.2638,-0.3707,-9.355,15.21,0.0333,27.87,2.02,37.99,3.62,923.4,38.7,33.01,2303.11,1.01
-0.4736,-0.5214,-6.353,12.696,0.0301,31.39,55.42,50.67,1.61,925.0,79.0,-227.91,36233.09,2.266
0.5049,0.4777,-11.383,9.896,0.0424,23.26,54.28,53.95,2.49,911.2,114.3,-12285.57,48785.59,2.395
-0.4053,-0.4446,2.77,-3.862,0.0336,22.53,37.68,27.15,1.4,922.5,157.7,-413.2,-9324.49,1.343
0.5807,0.658,-12.426,0.158,0.0412,27.6,65.2,3.39,1.49,832.3,84.8,-35321.15,26007.72,2.334
-0.1373,-0.7149,-5.177,-1.284,0.0303,29.85,65.59,11.7,3.16,921.7,146.5,-17041.36,3495.96,1.561
0.3016,-0.6733,7.092,-8.878,0.0251,31.35,38.67,4.46,3.13,839.1,142.0,6119.8,-21942.89,1.69
-0.728,0.8625,2.164,0.181,0.0349,19.84,44.56,11.73,1.75,867.5,77.5,4284.36,-3479.06,1.208
0.2229,0.3129,-4.087,-16.902,0.027,28.38,71.76,24.93,2.66,952.0,92.7,-39170.28,-52180.8,3.081
-0.0868,0.6244,-2.871,-13.255,0.0401,17.79,22.92,7.53,4.02,890.4,127.6,-14825.49,-14789.07,1.536
0.1559,-0.3162,2.236,13.917,0.0305,23.82,24.72,10.42,1.61,955.4,10.5,9171.29,14955.89,1.599
-0.5976,0.3177,-17.789,9.06,0.0339,17.24,14.79,27.03,1.07,832.4,160.9,-11007.78,16560.6,1.477
0.4264,0.1696,-15.174,-2.777,0.0267,20.25,64.71,20.74,3.28,886.9,139.7,-61209.56,13451.65,2.605
0.653,0.1857,13.725,0.617,0.0307,30.76,54.11,28.33,1.19,828.7,48.6,29609.93,-15190.61,2.189
-0.5099,0.3286,-15.196,-4.68,0.0406,16.63,9.39,26.04,4.43,908.2,176.7,-9543.49,3184.35,1.305
-0.7277,0.1356,7.445,8.668,0.028,25.38,70.72,38.85,3.13,831.0,36.4,36099.42,18916.13,2.311
-0.8575,-0.1277,15.121,10.231,0.0379,24.67,53.17,56.26,2.65,844.6,165.0,59396.19,2548.58,2.597
0.2555,-0.4033,-8.255,9.478,0.0433,16.17,61.54,6.92,2.5,856.2,61.8,-3604.83,51626.96,2.232
0.1928,0.4834,-4.662,8.014,0.0386,19.87,5.37,6.41,3.01,924.8,138.6,789.23,3245.04,1.022
0.0841,-0.4927,2.481,-10.638,0.0412,24.13,37.35,51.24,1.32,843.0,84.9,-10064.29,-21263.14,1.641
-0.4825,0.3462,13.742,-5.833,0.0272,17.37,50.9,30.63,4.26,938.5,133.9,32623.2,-36340.98,2.351
-0.1964,-0.48,15.909,-1.086,0.03,28.41,40.01,46.1,3.19,838.5,32.3,26075.57,-13877.0,2.096
0.1701,0.2256,8.624,-6.091,0.0429,31.5,48.67,13.32,1.64,824.9,52.2,9302.98,-23457.32,1.83
-0.0058,0.4447,-14.882,9.178,0.0393,17.87,59.25,49.82,2.97,875.3,22.5,-26198.81,58001.22,2.781
0.878,-0.5063,6.09,-6.143,0.0378,17.36,28.2,55.47,1.47,957.1,156.4,2702.72,-15166.27,1.399
-0.6544,-0.7921,-3.229,-13.024,0.0383,22.19,61.41,38.31,1.06,835.4,56.9,-32996.29,-34942.7,2.441
0.3513,-0.6642,-1.055,-3.635,0.0333,27.46,13.4,6.8,3.21,834.2,126.5,-2296.1,-1534.53,1.195
-0.1722,0.1908,-16.231,17.277,0.0259,19.07,20.96,53.77,3.27,925.2,148.5,-11092.98,29748.75,1.88
-0.1292,0.629,-11.122,-9.868,0.0407,14.36,5.03,47.65,3.04,863.7,162.7,-5917.92,-1085.28,1.129
0.3917,-0.819,10.458,4.038,0.0386,23.74,27.51,45.18,1.64,920.4,23.6,16478.73,-2962.69,1.549
0.3464,0.4215,-1.657,-2.413,0.0345,31.22,28.59,2.69,3.11,848.0,161.3,-3900.99,-1483.08,1.14
0.8843,-0.2856,-7.14,-15.443,0.043,21.04,58.37,48.04,1.2,884.4,39.5,-52757.5,-30626.78,2.563
-0.6689,-0.0386,-4.175,-0.436,0.0317,21.56,47.72,8.71,3.13,857.1,134.0,-10292.47,5385.02,1.301
-0.7126,0.7719,12.758,7.278,0.0309,31.44,32.57,13.73,2.94,883.2,132.5,23329.34,912.01,1.75
0.4038,-0.3025,8.964,0.476,0.0425,26.5,47.65,34.84,3.29,927.7,6.5,17753.07,-11610.72,1.679
0.1411,-0.0624,-8.197,13.396,0.0409,26.95,5.69,16.27,4.13,926.7,43.6,345.89,4761.7,1.239
-0.4065,-0.8754,-13.77,-7.598,0.0353,24.13,14.62,39.85,3.98,892.2,91.1,-12462.43,-171.23,1.439
-0.757,-0.7531,-8.928,-14.895,0.0276,31.54,45.89,36.68,4.43,950.0,78.5,-30700.01,-21270.55,2.35
-0.7458,-0.4345,15.147,15.716,0.0293,26.4,46.9,6.93,4.42,856.9,165.8,55574.05,21075.46,2.747
0.7095,-0.8499,2.937,-4.385,0.0381,30.11,56.19,39.53,3.7,853.6,68.0,965.8,-16054.21,1.4
-0.5546,0.2365,1.205,2.751,0.0327,26.59,30.21,55.48,4.35,905.9,169.0,4650.65,1440.05,1.188
-0.3179,-0.1325,3.47,10.512,0.0417,27.23,52.58,10.09,4.04,907.0,85.4,24733.11,20305.22,2.017
-0.492,0.0867,-4.823,-6.325,0.044,19.23,49.88,36.03,3.55,826.5,173.8,-27241.36,-8805.59,1.549
-0.261,-0.5856,11.056,7.782,0.0411,19.46,69.44,20.84,1.26,905.1,134.0,61892.91,1605.83,2.603
-0.775,-0.3673,0.838,-13.125,0.0326,28.09,17.06,27.85,1.17,872.4,150.1,-3878.06,-11292.9,1.303
0.0343,0.2949,-13.797,-7.513,0.0408,19.34,40.62,17.58,3.93,924.6,23.4,-38305.11,3060.35,1.965
-0.7783,0.8375,-13.354,-12.79,0.032,24.13,44.12,21.57,2.71,933.1,107.6,-44577.14,-11533.3,2.426
0.5406,-0.8092,1.327,11.204,0.0283,18.49,71.91,2.22,3.85,897.3,30.0,24766.17,40028.28,2.302
-0.4793,0.7027,15.717,-9.985,0.0257,28.71,16.08,58.9,2.1,820.2,57.1,7672.4,-11419.96,1.463
0.072,0.1384,-6.899,7.827,0.0327,15.99,38.63,37.68,2.39,909.1,114.1,-4223.85,25973.51,1.721
0.6841,0.1151,13.303,15.959,0.0431,28.93,26.23,30.29,3.45,924.8,132.1,30644.76,8056.36,1.893
0.2716,0.0005,9.507,1.0,0.0298,24.85,38.81,23.33,4.2,854.9,11.9,18124.79,-6373.11,1.609
0.0593,-0.7751,-9.079,1.441,0.0291,17.36,18.25,32.59,1.31,885.1,97.9,-9655.17,6808.02,1.269
-0.3162,-0.7382,-16.692,-1.403,0.0444,23.76,5.33,23.12,4.02,955.2,103.9,-4477.68,3251.06,1.166
-0.3006,0.1816,-14.333,-6.268,0.0255,19.08,42.08,21.91,3.78,861.7,18.8,-37390.81,882.02,2.086
0.3051,-0.2863,8.226,-0.876,0.0407,19.82,25.51,28.1,2.1,851.2,92.6,9067.51,-8447.05,1.357
0.8895,0.7511,-10.812,3.701,0.0314,20.33,14.74,16.92,2.24,849.5,129.9,-7766.37,6962.11,1.255
0.2913,-0.1681,-4.634,17.496,0.0257,15.14,24.68,11.21,1.16,898.2,14.3,2495.52,26410.79,1.762
0.104,-0.6421,0.061,15.76,0.0434,31.75,5.45,33.62,1.06,953.0,138.0,2278.05,3395.99,1.159
0.4152,0.3865,8.117,13.038,0.0278,14.57,68.53,50.64,2.67,905.2,105.9,57474.91,39937.48,2.849
-0.0626,-0.372,-13.924,14.009,0.036,25.92,42.68,9.59,1.33,862.5,150.8,-13129.08,47807.31,2.386
-0.7917,0.0458,-3.371,-1.157,0.0305,20.68,59.03,2.45,1.68,909.4,43.2,-10741.22,-1761.41,1.341
0.1121,0.3561,-0.537,5.668,0.0263,25.63,31.62,15.19,3.96,907.5,150.8,4486.57,11280.58,1.312
0.8237,0.7205,1.47,14.222,0.026,20.41,65.23,58.79,3.0,903.6,21.5,24275.04,44456.51,2.603
-0.5845,0.5259,11.461,-3.854,0.0273,26.13,35.83,49.81,3.22,842.3,75.7,14622.07,-15672.34,1.668
0.342,0.3174,-11.82,16.623,0.0264,27.13,42.18,35.95,1.66,908.8,39.9,-9671.14,43306.4,2.439
-0.5383,0.3233,11.082,-3.032,0.0402,26.43,36.43,55.79,3.9,880.2,158.3,17549.38,-19959.81,1.572
0.0645,0.8027,6.944,3.639,0.0347,16.05,53.33,26.99,4.04,822.6,128.4,27495.45,40.03,1.683
-0.726,-0.3675,2.011,7.553,0.0319,25.82,41.67,59.01,2.83,895.6,9.4,12332.66,11122.48,1.596
-0.0893,-0.898,7.183,16.221,0.0334,19.04,21.01,18.13,4.19,958.5,6.7,17362.86,12399.45,1.585
0.4611,-0.4105,-3.167,-9.194,0.0436,14.52,12.19,14.8,3.96,869.0,56.0,-7607.42,-3730.08,1.206
-0.2744,-0.5078,-13.018,8.861,0.0432,21.47,44.43,38.46,3.56,955.2,30.1,-14586.23,40236.96,2.14
0.2968,0.2913,5.968,0.749,0.0393,21.8,36.24,23.0,3.57,833.5,115.3,12022.09,-5122.4,1.32
0.5318,0.2407,0.888,-8.332,0.0427,22.41,8.72,37.77,1.37,922.5,121.2,-1782.76,-3796.27,1.17
0.7689,0.1682,5.017,9.958,0.0314,26.69,29.69,18.65,1.95,836.0,169.8,16744.75,11646.36,1.5
-0.4776,-0.8708,-5.832,1.88,0.0326,19.56,38.03,37.27,1.23,858.3,171.6,-9228.99,9582.12,1.403
-0.1812,0.4118,14.647,5.795,0.0373,19.68,59.88,16.91,1.03,899.9,120.3,60612.03,-9962.92,2.588
-0.6257,-0.3176,3.145,-6.376,0.0375,15.09,7.33,3.53,1.55,903.0,6.0,-67.47,-3561.23,1.044
0.8865,0.2971,-14.926,-0.674,0.0346,26.36,26.39,54.77,4.08,928.5,67.8,-19041.91,8416.85,1.665
0.7686,0.1018,-1.807,4.225,0.033,24.22,59.59,53.05,1.84,906.1,94.8,-20.75,15150.39,1.41
0.0719,-0.2831,9.229,-3.423,0.0447,20.29,47.39,58.26,4.4,903.1,92.4,16308.59,-24099.5,1.804
0.6157,-0.6578,10.589,-10.859,0.0414,26.69,22.3,43.13,3.09,947.7,110.6,3726.51,-19547.03,1.498
0.0377,-0.73,-0.195,16.619,0.0337,23.67,61.17,41.12,1.83,883.3,173.1,27933.37,55489.54,2.678
0.2225,0.5967,14.211,0.413,0.0395,22.45,36.53,33.76,2.74,851.5,159.9,29843.46,-18362.08,1.853
-0.7396,0.7531,-8.364,8.421,0.0304,23.2,36.88,7.99,1.77,842.7,24.1,-6482.0,22010.2,1.785
0.4595,0.2696,-3.218,-3.202,0.027,25.45,70.36,11.76,4.44,876.0,51.5,-16386.1,-4408.59,1.539
-0.6701,-0.7138,14.349,-5.215,0.032,25.88,68.3,17.72,3.97,919.8,150.8,42622.72,-43255.38,2.786
0.5869,-0.1764,14.265,-3.342,0.0331,19.2,27.1,53.46,1.09,826.0,149.3,19156.92,-16582.21,1.689
0.5077,0.4121,6.686,-3.269,0.0253,16.53,11.84,10.79,4.32,838.1,53.2,2999.52,-4199.99,1.174
0.3757,0.5037,12.923,1.59,0.0413,16.82,24.8,55.41,3.52,834.9,132.9,20831.66,-10755.39,1.522
-0.8349,-0.6872,-14.804,1.565,0.0322,25.51,4.13,31.61,1.29,901.9,122.6,-2928.48,2164.04,1.154
-0.3544,-0.8999,13.14,-0.102,0.0366,29.71,3.45,43.08,3.35,854.0,87.9,2528.53,-987.57,1.058
-0.4264,0.3818,-6.458,-13.148,0.0265,21.37,29.69,7.06,3.26,843.3,40.3,-18817.55,-15865.05,1.638
-0.2518,-0.2581,-11.58,-0.141,0.0285,17.05,67.87,16.51,1.77,903.0,160.5,-49301.6,20520.37,2.299
-0.7422,-0.4419,-9.383,-11.912,0.0428,27.62,63.0,57.53,3.65,926.6,123.6,-53497.95,-14619.69,2.615
0.7865,-0.8768,-2.953,-13.459,0.0372,28.98,37.8,16.34,1.3,866.5,34.6,-17111.96,-19095.6,1.788
0.0968,0.0725,-8.957,15.575,0.044,29.85,41.57,18.14,2.71,900.9,128.3,3354.42,42737.07,2.2
-0.3501,0.6321,-6.46,3.778,0.045,24.92,2.42,12.26,1.03,833.7,134.8,-725.74,991.04,0.969
-0.1854,0.8237,-13.141,5.742,0.0324,29.49,17.09,8.18,4.39,950.9,160.2,-8225.27,9759.76,1.448
-0.095,0.1183,-7.338,-3.535,0.031,14.28,3.73,14.38,3.63,867.2,44.0,-2318.94,516.02,1.134
0.1811,0.026,2.602,14.723,0.0422,15.93,54.82,38.72,1.56,959.7,178.0,42879.85,43228.74,2.356
0.0282,-0.7469,-2.093,4.965,0.045,15.67,12.2,27.59,2.2,957.0,31.8,944.07,3733.01,1.136
0.7549,0.088,-5.518,9.69,0.0376,26.83,62.83,33.45,1.56,929.0,110.1,2015.87,37415.53,2.193
-0.0055,-0.216,8.872,-4.732,0.0409,15.25,47.03,7.78,3.68,822.8,120.0,13914.2,-30591.67,1.866
0.8859,0.1928,14.166,16.56,0.0406,22.93,18.06,48.23,1.21,896.1,78.3,23651.03,6378.17,1.623
0.6326,-0.2003,9.244,11.537,0.0321,22.51,13.04,47.15,3.94,832.2,88.1,10119.11,5586.1,1.31
-0.5247,-0.4675,-6.048,12.742,0.0365,19.59,45.93,1.78,4.3,945.3,160.9,4718.81,42224.49,2.063
0.7751,-0.7291,8.8,-11.801,0.0417,29.67,65.06,23.32,3.37,930.5,117.9,3403.31,-50942.06,2.6
-0.6905,-0.3331,-12.529,-8.245,0.0388,17.07,52.29,4.59,1.75,956.1,92.0,-53316.16,-1157.93,2.432
0.5714,-0.726,-13.309,-7.717,0.0254,20.34,26.4,47.63,2.26,905.2,27.5,-21597.32,-4086.13,1.678
-0.2149,-0.5816,-5.557,-8.247,0.0317,27.94,43.12,44.37,2.67,893.1,6.3,-19185.03,-10130.12,1.672
0.6804,0.8772,11.077,12.795,0.0279,14.55,23.75,54.17,3.12,892.7,26.9,21581.62,9687.71,1.612
0.6625,-0.1006,-9.131,-16.852,0.0297,26.11,71.94,14.57,3.34,874.1,172.3,-62282.18,-48674.93,3.361
0.5507,0.0574,-15.723,-15.26,0.0431,28.7,54.42,27.65,2.94,885.6,138.7,-67341.16,-12052.01,2.944
0.5221,0.6725,-13.258,-8.139,0.0257,30.78,45.01,11.48,2.23,909.0,174.2,-34083.81,-7839.57,2.2
-0.3516,0.892,12.915,-10.805,0.0294,29.77,31.63,22.59,4.12,950.6,11.2,10009.74,-20891.94,1.854
-0.7543,0.1489,4.816,-9.653,0.0312,19.75,45.27,31.57,1.28,903.4,124.0,-134.35,-29932.85,1.751
-0.1746,0.5625,-8.885,10.726,0.0373,24.55,25.91,3.67,2.63,940.0,12.8,-2394.51,18532.4,1.632
-0.5877,-0.3115,1.991,2.273,0.0357,15.39,4.02,43.03,3.71,940.8,141.9,755.95,291.87,0.989
0.3509,-0.3497,0.993,-17.792,0.0294,18.64,29.66,32.83,1.21,892.6,71.7,-12547.02,-30433.43,1.902
-0.277,-0.1751,5.596,-2.544,0.0283,15.7,67.13,49.82,3.47,868.6,21.8,14338.92,-21607.58,1.713
0.8561,0.3105,-9.605,-3.316,0.0297,19.67,45.84,16.67,3.87,909.5,104.4,-27614.15,6346.9,1.804
0.2537,0.3279,13.119,-13.898,0.0351,29.75,7.88,54.25,3.31,882.4,54.0,1360.47,-7182.09,1.237
0.5805,-0.3326,-6.863,6.341,0.0304,20.25,63.95,59.92,1.05,831.4,120.4,-14066.53,33038.77,2.03
-0.6615,-0.6602,6.989,7.275,0.044,24.11,20.82,55.2,1.63,872.9,120.2,12997.05,875.01,1.304
0.6516,0.2383,-17.42,7.952,0.0343,21.8,19.06,46.78,2.2,959.2,128.4,-13570.72,17155.15,1.486
0.761,-0.669,-4.584,8.225,0.0262,22.26,22.8,48.84,1.82,826.8,178.7,-681.91,14008.59,1.393
-0.0233,0.1413,-5.338,-17.998,0.0396,31.45,42.4,34.64,4.37,917.5,72.7,-30643.95,-24667.58,2.335
0.1913,0.3482,1.565,16.341,0.0316,19.33,40.13,11.81,3.28,937.8,86.4,21011.57,34823.19,2.067
0.4767,0.3611,-15.381,11.312,0.0381,25.29,36.4,40.78,2.04,910.8,145.8,-15433.46,37906.6,2.085
-0.5853,0.4562,10.445,14.543,0.0306,21.56,52.23,42.91,4.25,899.8,106.2,48341.04,28143.2,2.457
0.0046,0.6711,-10.16,-17.437,0.0364,15.1,24.16,59.13,3.59,919.1,11.5,-27514.99,-14926.18,1.815
-0.1824,-0.0001,6.373,15.619,0.0404,22.81,56.74,32.71,2.0,880.1,152.5,50026.78,35594.87,2.678
-0.6365,0.4144,10.916,11.152,0.0436,28.64,14.27,16.65,2.33,832.8,14.0,11098.43,2253.48,1.364
-0.2384,0.2145,2.228,12.14,0.0302,15.78,56.78,41.18,1.7,954.7,34.9,27513.53,32845.45,2.15
-0.7773,-0.564,8.672,-14.642,0.0317,15.25,48.47,58.77,4.4,880.5,22.9,1913.02,-52517.54,2.373
-0.8535,-0.8538,5.827,8.596,0.0343,16.77,49.82,11.04,2.81,913.2,18.6,29296.32,13361.96,1.971
-0.6567,-0.3878,-5.201,16.557,0.0435,27.76,35.71,19.9,4.14,894.4,9.5,10598.89,31235.26,2.07
0.8336,-0.1025,11.119,6.428,0.043,27.03,48.69,32.74,2.21,827.7,14.6,34342.83,-4499.05,1.996
0.0892,0.2108,-7.391,2.54,0.0268,24.17,7.59,10.63,4.01,953.4,82.4,-1007.6,2063.4,1.1
0.8385,0.6299,2.564,16.043,0.0276,22.43,61.61,1.82,1.19,931.0,49.2,31528.72,46053.45,2.685
-0.1215,-0.5468,8.834,-2.054,0.0349,29.99,5.89,20.55,4.44,840.9,27.1,2159.35,-1420.89,1.036
-0.3387,-0.674,-4.358,3.575,0.0271,27.8,12.41,51.99,4.19,957.4,120.3,-2243.99,3528.78,1.155
0.0111,0.8343,-7.1,-0.852,0.0319,28.61,42.38,3.09,2.27,923.2,44.6,-14634.38,4266.04,1.464
-0.1089,-0.7055,-1.464,15.582,0.028,28.64,53.76,26.02,3.71,886.1,8.3,12931.38,38687.44,2.327
-0.7098,-0.0387,11.447,-15.261,0.0377,25.57,7.34,45.85,3.63,905.6,78.2,75.69,-8322.49,1.237
0.2535,0.154,15.477,0.04,0.044,22.24,66.45,57.21,4.15,834.9,59.3,51773.68,-35255.82,2.71
-0.5111,0.0745,1.623,6.73,0.0449,29.56,70.15,59.14,2.08,898.5,60.8,16894.57,15028.49,1.809
0.2153,-0.7451,5.813,10.509,0.0325,30.67,44.42,25.61,2.63,830.3,82.9,22991.35,14455.74,1.851
0.2704,-0.7974,14.518,2.989,0.037,14.43,35.69,57.05,4.03,896.3,122.1,34716.53,-12076.21,1.85
-0.6264,-0.7101,-14.452,14.721,0.0421,14.93,53.9,2.61,3.73,897.4,112.9,-13910.22,78799.07,2.91
-0.7896,0.1541,-9.645,15.912,0.0273,31.26,24.99,44.88,2.38,942.4,169.0,-3847.83,24541.05,1.797
0.5054,0.0798,7.52,-15.685,0.0388,18.99,36.53,38.74,3.96,921.5,95.6,-6383.98,-40518.94,2.011
-0.0724,-0.4793,11.655,-3.515,0.0332,29.72,66.13,15.35,1.16,854.9,87.7,30117.84,-27785.53,2.244
-0.7953,0.248,12.853,-17.155,0.0291,21.0,68.9,30.69,3.74,944.4,42.3,19189.64,-81465.79,3.416
0.8908,0.5761,-3.056,-6.141,0.0331,16.14,66.89,8.21,1.72,900.3,137.2,-25157.64,-18510.87,1.773
-0.796,-0.8252,-14.784,1.327,0.0265,15.45,20.37,52.36,2.0,904.9,29.6,-15752.44,8812.2,1.472
0.3511,-0.0034,-2.24,14.789,0.0389,16.82,18.27,21.79,2.73,843.7,90.9,7081.01,16320.47,1.42
0.8706,0.3408,-9.694,12.476,0.0301,18.5,22.84,37.75,2.57,940.1,78.7,-4447.23,20788.18,1.572
-0.4695,-0.4458,-7.517,-13.41,0.0312,22.79,32.89,9.95,2.82,950.3,120.2,-24125.21,-17034.93,1.839
-0.644,-0.346,9.802,-14.651,0.0274,26.63,23.99,12.77,2.91,928.5,165.6,4680.81,-23471.11,1.744
-0.6815,0.2045,-15.281,3.214,0.0423,31.76,28.19,59.52,2.16,951.7,170.7,-15892.85,18086.78,1.734
-0.3541,0.7163,11.793,1.156,0.0349,21.95,45.44,45.31,1.61,862.3,34.4,28153.41,-11268.55,1.901
-0.7181,0.5579,-2.604,-8.41,0.0364,23.33,55.38,57.74,3.69,940.6,50.8,-20189.71,-16446.67,1.801
0.3459,0.1496,3.458,14.38,0.0364,23.39,53.49,18.1,2.4,888.4,147.0,33056.21,35397.37,2.294
-0.7879,0.4144,-14.773,15.385,0.0332,23.71,59.01,10.29,2.77,842.9,95.7,-20532.65,70710.45,3.142
0.017,-0.2433,-5.855,-3.506,0.0289,23.32,4.25,30.43,3.26,913.6,84.3,-1312.61,-111.82,1.085
0.8941,0.2537,-14.771,14.051,0.0399,14.16,5.34,29.93,4.18,915.8,129.4,-2380.89,7943.46,1.284
0.5651,-0.0609,16.616,-4.178,0.0275,14.03,57.26,10.91,3.48,860.2,110.3,53091.57,-39581.64,2.665
0.2074,-0.5581,11.061,8.525,0.0271,15.76,39.32,44.13,1.16,823.8,174.9,35832.9,9088.33,1.89
-0.3487,0.3631,-1.453,-0.866,0.0392,15.83,42.47,22.03,3.93,848.0,107.2,-5366.47,2476.12,1.075
0.223,0.1016,-9.95,-13.587,0.0292,26.69,5.68,11.59,4.46,876.0,86.5,-4831.55,-2639.49,1.207
0.0487,-0.2545,15.604,15.406,0.0311,17.69,19.87,20.25,2.65,843.5,100.0,26880.29,9709.83,1.685
